#F XCOM_CrossSections.dat
#U00 This file is a direct conversion to specfile format of 
#U01 the XCOM selected-arrays output.
#U02 
#U03 XCOM itself can be found at:
#U04   http://www.nist.gov/pml/data/xcom/index.cfm

#S 1 H
#N 5
#L PhotonEnergy[keV]  Rayleigh(coherent)[cm2/g]  Compton(incoherent)[cm2/g]  CoherentPlusIncoherent[cm2/g]  Photoelectric[cm2/g]  PairProduction[cm2/g]  TotalCrossSection[cm2/g]
4.000000E+01 4.685200E-03 1.713700E-01 1.760552E-01 2.565300E-04 0.000000E+00 1.763117E-01
5.000000E+01 3.025700E-03 1.671600E-01 1.701857E-01 1.195400E-04 0.000000E+00 1.703052E-01
6.000000E+01 2.110900E-03 1.629400E-01 1.650509E-01 6.407900E-05 0.000000E+00 1.651150E-01
8.000000E+01 1.193900E-03 1.549700E-01 1.561639E-01 2.401300E-05 0.000000E+00 1.561879E-01
1.000000E+02 7.658200E-04 1.478200E-01 1.485858E-01 1.126000E-05 0.000000E+00 1.485971E-01
1.500000E+02 3.412300E-04 1.333000E-01 1.336412E-01 2.882700E-06 0.000000E+00 1.336441E-01
2.000000E+02 1.921300E-04 1.222300E-01 1.224221E-01 1.117600E-06 0.000000E+00 1.224232E-01
2.500000E+02 1.230100E-04 1.134800E-01 1.136030E-01 5.452100E-07 0.000000E+00 1.136036E-01
2.500000E+02 1.230100E-04 1.134800E-01 1.136030E-01 5.452100E-07 0.000000E+00 1.136036E-01
3.000000E+02 8.542900E-05 1.063400E-01 1.064254E-01 3.082800E-07 0.000000E+00 1.064257E-01
4.000000E+02 4.805500E-05 9.529900E-02 9.534706E-02 1.303200E-07 0.000000E+00 9.534719E-02
4.500000E+02 3.797900E-05 9.090100E-02 9.093898E-02 9.307900E-08 0.000000E+00 9.093907E-02
5.000000E+02 3.076800E-05 8.703900E-02 8.706977E-02 6.973600E-08 0.000000E+00 8.706984E-02
5.500000E+02 2.542800E-05 8.360500E-02 8.363043E-02 5.430800E-08 0.000000E+00 8.363048E-02
6.000000E+02 2.136500E-05 8.052400E-02 8.054536E-02 4.327100E-08 0.000000E+00 8.054541E-02
6.500000E+02 1.820400E-05 7.773800E-02 7.775620E-02 3.498600E-08 0.000000E+00 7.775624E-02
7.500000E+02 1.367400E-05 7.288000E-02 7.289367E-02 2.468900E-08 0.000000E+00 7.289370E-02
8.000000E+02 1.201800E-05 7.074400E-02 7.075602E-02 2.180100E-08 0.000000E+00 7.075604E-02
8.500000E+02 1.064600E-05 6.877000E-02 6.878065E-02 1.983100E-08 0.000000E+00 6.878067E-02
9.500000E+02 8.522800E-06 6.522000E-02 6.522852E-02 1.600700E-08 0.000000E+00 6.522854E-02
1.000000E+03 7.691300E-06 6.361300E-02 6.362069E-02 1.358300E-08 0.000000E+00 6.362070E-02
1.022000E+03 7.363300E-06 6.293600E-02 6.294336E-02 1.247900E-08 0.000000E+00 6.294338E-02
1.250000E+03 4.922900E-06 5.687200E-02 5.687692E-02 8.518800E-09 4.704700E-06 5.688164E-02
1.300000E+03 4.551700E-06 5.573400E-02 5.573855E-02 8.041700E-09 7.656900E-06 5.574622E-02
1.400000E+03 3.924800E-06 5.362200E-02 5.362592E-02 7.070900E-09 1.572800E-05 5.364166E-02
1.500000E+03 3.418400E-06 5.169700E-02 5.170042E-02 6.228900E-09 2.640500E-05 5.172683E-02
1.600000E+03 3.003400E-06 4.993100E-02 4.993400E-02 5.572000E-09 3.929300E-05 4.997330E-02
1.800000E+03 2.372000E-06 4.680100E-02 4.680337E-02 4.629000E-09 7.019300E-05 4.687357E-02
2.000000E+03 1.922800E-06 4.411400E-02 4.411592E-02 3.960000E-09 1.058300E-04 4.422176E-02
2.044000E+03 1.841600E-06 4.357200E-02 4.357384E-02 3.835100E-09 1.141100E-04 4.368796E-02
2.200000E+03 1.591000E-06 4.177300E-02 4.177459E-02 3.445900E-09 1.443161E-04 4.191891E-02
2.600000E+03 1.138800E-06 3.786100E-02 3.786214E-02 2.723300E-09 2.274357E-04 3.808958E-02
3.000000E+03 8.545900E-07 3.471000E-02 3.471085E-02 2.244800E-09 3.160620E-04 3.502692E-02
4.000000E+03 4.807100E-07 2.894800E-02 2.894848E-02 1.554200E-09 5.432150E-04 2.949170E-02
5.000000E+03 3.076800E-07 2.500600E-02 2.500631E-02 1.185400E-09 7.615340E-04 2.576784E-02
6.000000E+03 2.136500E-07 2.210200E-02 2.210221E-02 9.570500E-10 9.669800E-04 2.306919E-02
7.000000E+03 1.569300E-07 1.986000E-02 1.986016E-02 8.019300E-10 1.155650E-03 2.101581E-02
8.000000E+03 1.201800E-07 1.807000E-02 1.807012E-02 6.898400E-10 1.329720E-03 1.939984E-02
9.000000E+03 9.496800E-08 1.661000E-02 1.661009E-02 6.051300E-10 1.490420E-03 1.810052E-02
1.000000E+04 7.691300E-08 1.539200E-02 1.539208E-02 5.387800E-10 1.638620E-03 1.703070E-02
1.100000E+04 6.356700E-08 1.435800E-02 1.435806E-02 4.856700E-10 1.775650E-03 1.613371E-02
1.200000E+04 5.341200E-08 1.346600E-02 1.346605E-02 4.418900E-10 1.902780E-03 1.536883E-02
1.300000E+04 4.551300E-08 1.268500E-02 1.268505E-02 4.054800E-10 2.022150E-03 1.470720E-02
1.400000E+04 3.923900E-08 1.200000E-02 1.200004E-02 3.744800E-10 2.133760E-03 1.413380E-02
1.500000E+04 3.418400E-08 1.139200E-02 1.139203E-02 3.478500E-10 2.239070E-03 1.363110E-02
1.600000E+04 3.004600E-08 1.084900E-02 1.084903E-02 3.248300E-10 2.338230E-03 1.318726E-02
1.800000E+04 2.374200E-08 9.916500E-03 9.916524E-03 2.867700E-10 2.522870E-03 1.243939E-02
2.000000E+04 1.922800E-08 9.144700E-03 9.144719E-03 2.568300E-10 2.689850E-03 1.183457E-02
2.200000E+04 1.588800E-08 8.493200E-03 8.493216E-03 2.324500E-10 2.843460E-03 1.133668E-02
2.400000E+04 1.335400E-08 7.936500E-03 7.936513E-03 2.122900E-10 2.984020E-03 1.092053E-02
2.600000E+04 1.137700E-08 7.453600E-03 7.453611E-03 1.952900E-10 3.114860E-03 1.056847E-02
2.800000E+04 9.811200E-09 7.030800E-03 7.030810E-03 1.808500E-10 3.235290E-03 1.026610E-02
3.000000E+04 8.545900E-09 6.657700E-03 6.657709E-03 1.683600E-10 3.348410E-03 1.000612E-02
4.000000E+04 4.807100E-09 5.290000E-03 5.290005E-03 1.252800E-10 3.824100E-03 9.114105E-03
5.000000E+04 3.076800E-09 4.415900E-03 4.415903E-03 9.973700E-11 4.192300E-03 8.608203E-03
6.000000E+04 2.136500E-09 3.805000E-03 3.805002E-03 8.284100E-11 4.490700E-03 8.295702E-03
8.000000E+04 1.201500E-09 3.000100E-03 3.000101E-03 6.188200E-11 4.950000E-03 7.950101E-03
